date,value,momentum,momentum_30,trend_ma7,trend_ma30,zscore_1y
2023-12-01,210.3104761904762,0.06522355692040271,0.09499895304856687,194.64433021429912,231.7320257230692,0.9773783137723907
2024-01-01,203.8791304347826,-0.03058024437103546,-0.003040468909847549,194.14349170498235,231.71129976786497,0.849654785215338
2024-02-01,208.7833333333333,0.024054462504780272,-0.035351159423942735,196.3276413648463,231.45625936382459,0.9361206360801182
2024-03-01,208.9133333333333,0.0006226550650594298,-0.07370630206853301,199.55140948078835,230.9021432022084,0.9323667373347246
2024-04-01,239.8663636363636,0.14816206227317696,-0.00500664955464325,207.59102605469064,230.8619108789761,1.5150755802398321
2024-05-01,232.3426086956522,-0.03136644432613056,-0.10284871465052359,214.50406106316044,229.97405844155844,1.3620202873364753
2024-06-01,248.405,0.06913235327140566,-0.07425258078576435,221.78574937484873,229.30992076039902,1.6602176046396053
2024-07-01,257.0986956521739,0.03499807029719171,-0.05158130157769303,228.46978072651987,228.84382966309053,1.8144428296295838
2024-08-01,261.4377272727273,0.016876910283604163,-0.0657382791098019,236.69243741765482,228.23063723884812,1.8835219826956926
2024-09-01,278.7604761904762,0.06625956054031223,0.07632237715922874,246.68917211153237,228.889537169835,2.1959791369311312
2024-10-01,276.7773913043478,-0.0071139385081741,0.042878200255018095,256.384037535963,229.26886291172596,2.1379423522688246
2024-11-01,304.9528571428571,0.10179829250405503,0.17087114362454692,265.6821080368906,230.75230663466968,2.6445429457996448
2024-12-01,344.1186363636364,0.12843224224140282,0.256991764627748,281.6501119894598,233.09747330133635,3.3215486146802973
2025-01-01,353.9334782608696,0.028521680781222303,0.38305688894728385,296.72560888386977,236.36503368780978,3.424737281479806
2025-02-01,409.5165,0.1570436964941826,0.5252949740247961,318.4995809335592,241.06613441244744,4.287533545864825
2025-03-01,404.2104761904762,-0.012956801031274279,0.5111108521725314,338.89568792180904,245.62340786122093,4.052164380135746
2025-04-01,392.9127272727273,-0.027950163549014584,0.6365746029095711,355.20315236213065,250.7177527385658,3.745413733025883
2025-05-01,397.5886363636364,0.011900630257933864,0.8603407205750992,372.4619016563147,256.8467678900809,3.7162959439344023
2025-06-01,363.162380952381,-0.08658762414871679,0.7261501725059425,380.7775479148181,261.9392260430391,3.08025464950315
2025-07-01,316.725652173913,-0.12786767356434137,0.531851674278937,376.8642644591433,265.6047477821695,2.2922802460314964
2025-08-01,365.6857142857143,0.1545819284789649,0.5933601486920355,378.5431553198355,270.1440715916933,3.0307515789925183
2025-09-01,399.5513636363636,0.09260861999161851,0.794414542415526,377.11956441074454,276.0403199447895,3.4842466418819393
2025-10-01,403.7926086956522,0.010615018356309847,0.7559597778511589,377.0598690543411,281.83489023464455,3.461693917313858
2025-11-01,409.679,0.014577758922735828,0.8611510649266507,379.4550508725229,288.15348008971705,3.460610712308621
2025-12-01,380.4172727272727,-0.07142598784103482,0.8343528834162197,377.00199892447097,293.92122251395944,2.956324389744091
2026-01-01,363.9104545454545,-0.04339134777839648,0.8807297238886211,377.10886658062435,299.6017614749984,2.6632696630248103
